Date,Composants de coûts,Devise,Type de données,Source de données,Commerce extérieur,Indicateur,Marché,Produit,Groupe de produits,Système de production,Provenance du produit,Propriétés du produit,Sous-groupe de produits,Région de vente,Unité,Mode d’utilisation,Echelon de création de valeur_Détail,Echelon de création de valeur ,Prix
07-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,7.090308
07-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.822141
07-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,12.209057
07-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.612781
06-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,7.425934
06-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.527994
06-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.74909
06-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.130685
06-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,12.12408
05-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,7.275363
05-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.17288
05-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,12.146453
05-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.531661
05-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.759047
04-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.216263
04-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.404062
04-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.570578
04-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,7.004401
04-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.788796
03-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.377787
03-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.681981
03-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.402529
03-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.436247
03-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.983931
02-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.403227
02-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.215948
02-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.261553
02-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.765211
02-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.406422
01-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.331075
01-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.393233
01-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.974996
01-2022,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.234267
01-2022,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.544229
12-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.377495
12-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.251114
12-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.438746
12-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.712808
12-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.372732
11-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.251593
11-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.346346
11-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.220622
11-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,5.384235
11-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.227432
10-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Lait en poudre écrémé UE,Lait en poudre,NA,UE,NA,Lait en poudre écrémé,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,3.030145
10-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.361749
10-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait en poudre écrémé,Lait en poudre,Conventionnel,Suisse,NA,Lait en poudre écrémé,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.273657
10-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.300959
10-2021,Hors TVA,Francs,Valeur réalisée,Commission européenne,NA,Prix,Lait et produits laitiers,Beurre UE,Beurre,NA,UE,NA,Beurre,UE-28,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,4.92806
09-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier en poudre 26%,Lait en poudre,Conventionnel,Suisse,NA,Lait entier en poudre,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,6.357988
09-2021,Hors TVA,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Beurre d'industrie, beurre de cuisine (Le Beurre)",Beurre,Conventionnel,Suisse,NA,Beurre d'industrie,Suisse,kg,produit pour la consommation humaine directe,À partir du l'échelon transformation/industrie,Commerce de gros/transformation,11.240615
